time,q,p
2141,False,True
2142,True,False
2143,False,False
2144,False,False
2145,False,False
2146,False,False
2147,False,False
2148,False,False
2149,False,False
2150,False,False
2151,False,False
2152,False,False
2153,False,True
2154,False,True
2155,False,True
2156,False,False
2157,False,True
2158,False,False
2159,False,True
2160,False,False
2161,False,True
2162,False,False
2163,True,False
2164,False,False
2165,False,False
2166,False,False
2167,False,False
2168,False,False
2169,False,False
2170,False,False
2171,False,False
2172,False,False
2173,False,False
2174,False,True
2175,False,True
2176,False,False
2177,False,True
2178,False,True
2179,False,True
2180,False,True
2181,False,True
2182,False,False
2183,False,True
2184,True,False
2185,False,False
2186,False,False
2187,False,False
2188,False,False
2189,False,False
2190,False,False
2191,False,False
2192,False,False
2193,False,False
2194,False,False
2195,False,False
2196,False,False
2197,False,True
2198,False,False
2199,False,True
2200,False,False
2201,False,True
2202,False,True
2203,False,False
2204,False,True
2205,True,False
2206,False,False
2207,False,False
2208,False,False
2209,False,False
2210,False,False
2211,False,False
2212,False,False
2213,False,False
2214,False,False
2215,False,False
2216,False,True
2217,False,True
2218,False,False
2219,False,False
2220,False,True
2221,False,False
2222,False,False
2223,False,True
2224,False,True
2225,False,False
2226,True,False
2227,False,False
2228,False,False
2229,False,False
2230,False,False
2231,False,False
2232,False,False
2233,False,False
2234,False,False
2235,False,False
2236,False,False
2237,False,True
2238,False,True
2239,False,True
2240,False,True
2241,False,True
2242,False,True
2243,False,False
2244,False,False
2245,False,False
2246,False,False
2247,True,False
2248,False,False
2249,False,False
2250,False,False
2251,False,False
2252,False,False
2253,False,False
2254,False,False
2255,False,False
2256,False,False
2257,False,False
2258,False,True
2259,False,True
2260,False,True
2261,False,False
2262,False,False
2263,False,True
2264,False,True
2265,False,False
2266,False,False
2267,False,True
2268,True,False
2269,False,False
2270,False,False
2271,False,False
2272,False,False
2273,False,False
2274,False,False
2275,False,False
2276,False,False
2277,False,False
2278,False,False
2279,False,False
2280,False,True
2281,False,False
2282,False,True
2283,False,False
2284,False,False
2285,False,False
2286,False,False
2287,False,True
2288,False,False
2289,True,False
2290,False,False
2291,False,False
2292,False,False
2293,False,False
2294,False,False
2295,False,False
2296,False,False
2297,False,False
2298,False,False
2299,False,False
2300,False,False
2301,False,False
2302,False,True
2303,False,True
2304,False,False
2305,False,False
2306,False,True
2307,False,False
2308,False,False
2309,False,False
2310,True,False
2311,False,False
2312,False,False
2313,False,False
2314,False,False
2315,False,False
2316,False,False
2317,False,False
2318,False,False
2319,False,False
2320,False,False
2321,False,True
2322,False,False
2323,False,False
2324,False,False
2325,False,False
2326,False,True
2327,False,True
2328,False,True
2329,False,False
2330,False,False
2331,True,False
2332,False,False
2333,False,False
2334,False,False
2335,False,False
2336,False,False
2337,False,False
2338,False,False
2339,False,False
2340,False,False
2341,False,False
2342,False,True
2343,False,True
2344,False,False
2345,False,False
2346,False,True
2347,False,True
2348,False,False
2349,False,True
2350,False,False
2351,False,True
2352,True,False
2353,False,False
2354,False,False
2355,False,False
2356,False,False
2357,False,False
2358,False,False
2359,False,False
2360,False,False
2361,False,False
2362,False,False
2363,False,False
2364,False,False
2365,False,False
2366,False,True
2367,False,True
2368,False,True
2369,False,False
2370,False,True
2371,False,False
2372,False,False
2373,True,False
2374,False,False
2375,False,False
2376,False,False
2377,False,False
2378,False,False
2379,False,False
2380,False,False
2381,False,False
2382,False,False
2383,False,False
2384,False,True
2385,False,True
2386,False,False
2387,False,False
2388,False,False
2389,False,True
2390,False,True
2391,False,False
2392,False,True
2393,False,False
2394,True,False
2395,False,False
2396,False,False
2397,False,False
2398,False,False
2399,False,False
2400,False,False
2401,False,False
2402,False,False
2403,False,False
2404,False,False
2405,False,True
2406,False,False
2407,False,False
2408,False,True
2409,False,True
2410,False,False
2411,False,True
2412,False,True
2413,False,True
2414,False,True
2415,True,False
2416,False,False
2417,False,False
2418,False,False
2419,False,False
2420,False,False
2421,False,False
2422,False,False
2423,False,False
2424,False,False
2425,False,False
2426,False,False
2427,False,True
2428,False,True
2429,False,False
2430,False,True
2431,False,True
2432,False,False
2433,False,True
2434,False,False
2435,False,False
2436,True,False
2437,False,False
2438,False,False
2439,False,False
2440,False,False
2441,False,False
2442,False,False
2443,False,False
2444,False,False
2445,False,False
2446,False,False
2447,False,False
2448,False,True
2449,False,False
2450,False,True
2451,False,True
2452,False,True
2453,False,False
2454,False,True
2455,False,False
2456,False,False
2457,True,False
2458,False,False
2459,False,False
2460,False,False
2461,False,False
2462,False,False
2463,False,False
2464,False,False
2465,False,False
2466,False,False
2467,False,False
2468,False,True
2469,False,False
2470,False,False
2471,False,True
2472,False,True
2473,False,True
2474,False,False
2475,False,True
2476,False,True
2477,False,False
2478,True,False
2479,False,False
2480,False,False
2481,False,False
2482,False,False
2483,False,False
2484,False,False
2485,False,False
2486,False,False
2487,False,False
2488,False,False
2489,False,True
2490,False,True
2491,False,False
2492,False,True
2493,False,True
2494,False,True
2495,False,True
2496,False,True
2497,False,False
2498,False,False
2499,True,False
2500,False,False
2501,False,False
2502,False,False
2503,False,False
2504,False,False
2505,False,False
2506,False,False
2507,False,False
2508,False,False
2509,False,False
2510,False,False
2511,False,False
2512,False,False
2513,False,False
2514,False,True
2515,False,False
2516,False,False
2517,False,True
2518,False,True
2519,False,True
2520,True,False
2521,False,False
2522,False,False
2523,False,False
2524,False,False
2525,False,False
2526,False,False
2527,False,False
2528,False,False
2529,False,False
2530,False,False
2531,False,True
2532,False,False
2533,False,True
2534,False,True
2535,False,False
2536,False,False
2537,False,True
2538,False,False
2539,False,False
2540,False,True
2541,True,False
2542,False,False
2543,False,False
2544,False,False
2545,False,False
2546,False,False
2547,False,False
2548,False,False
2549,False,False
2550,False,False
2551,False,False
2552,False,False
2553,False,True
2554,False,True
2555,False,False
2556,False,False
2557,False,False
2558,False,False
2559,False,False
2560,False,True
2561,False,False
2562,True,False
2563,False,False
2564,False,False
2565,False,False
2566,False,False
2567,False,False
2568,False,False
2569,False,False
2570,False,False
2571,False,False
2572,False,False
2573,False,True
2574,False,True
2575,False,True
2576,False,False
2577,False,True
2578,False,True
2579,False,False
2580,False,True
2581,False,True
2582,False,True
2583,True,False
2584,False,False
2585,False,False
2586,False,False
2587,False,False
2588,False,False
2589,False,False
2590,False,False
2591,False,False
2592,False,False
2593,False,False
2594,False,False
2595,False,True
2596,False,False
2597,False,False
2598,False,False
2599,False,True
2600,False,False
2601,False,True
2602,False,False
2603,False,True
2604,True,False
2605,False,False
2606,False,False
2607,False,False
2608,False,False
2609,False,False
2610,False,False
2611,False,False
2612,False,False
2613,False,False
2614,False,False
2615,False,False
2616,False,False
2617,False,True
2618,False,False
2619,False,False
2620,False,False
2621,False,False
2622,False,True
2623,False,True
2624,False,True
2625,True,False
2626,False,False
2627,False,False
2628,False,False
2629,False,False
2630,False,False
2631,False,False
2632,False,False
2633,False,False
2634,False,False
2635,False,False
2636,False,True
2637,False,False
2638,False,True
2639,False,False
2640,False,True
2641,False,False
2642,False,True
2643,False,True
2644,False,True
2645,False,False
2646,True,False
2647,False,False
2648,False,False
2649,False,False
2650,False,False
2651,False,False
2652,False,False
2653,False,False
2654,False,False
2655,False,False
2656,False,False
2657,False,True
2658,False,False
2659,False,False
2660,False,False
2661,False,False
2662,False,True
2663,False,True
2664,False,False
2665,False,True
2666,False,False
2667,True,False
2668,False,False
2669,False,False
2670,False,False
2671,False,False
2672,False,False
2673,False,False
2674,False,False
2675,False,False
2676,False,False
2677,False,False
2678,False,True
2679,False,False
2680,False,False
2681,False,False
2682,False,False
2683,False,True
2684,False,True
2685,False,False
2686,False,True
2687,False,False
2688,True,False
2689,False,False
2690,False,False
2691,False,False
2692,False,False
2693,False,False
2694,False,False
2695,False,False
2696,False,False
2697,False,False
2698,False,False
2699,False,False
2700,False,False
2701,False,True
2702,False,False
2703,False,False
2704,False,False
2705,False,False
2706,False,False
2707,False,False
2708,False,False
2709,True,False
2710,False,False
2711,False,False
2712,False,False
2713,False,False
2714,False,False
2715,False,False
2716,False,False
2717,False,False
2718,False,False
2719,False,False
2720,False,True
2721,False,True
2722,False,False
2723,False,True
2724,False,False
2725,False,False
2726,False,True
2727,False,True
2728,False,True
2729,False,False
2730,True,False
2731,False,False
2732,False,False
2733,False,False
2734,False,False
2735,False,False
2736,False,False
2737,False,False
2738,False,False
2739,False,False
2740,False,False
2741,False,True
2742,False,False
2743,False,False
2744,False,False
2745,False,False
2746,False,True
2747,False,True
2748,False,True
2749,False,False
2750,False,True
2751,True,False
2752,False,False
2753,False,False
2754,False,False
2755,False,False
2756,False,False
2757,False,False
2758,False,False
2759,False,False
2760,False,False
2761,False,False
2762,False,False
2763,False,True
2764,False,True
2765,False,False
2766,False,False
2767,False,False
2768,False,False
2769,False,False
2770,False,True
2771,False,False
2772,True,False
2773,False,False
2774,False,False
2775,False,False
2776,False,False
2777,False,False
2778,False,False
2779,False,False
2780,False,False
2781,False,False
2782,False,False
2783,False,False
2784,False,True
2785,False,True
2786,False,False
2787,False,False
2788,False,True
2789,False,True
2790,False,False
2791,False,True
2792,False,False
2793,True,False
2794,False,False
2795,False,False
2796,False,False
2797,False,False
2798,False,False
2799,False,False
2800,False,False
2801,False,False
2802,False,False
2803,False,False
2804,False,False
2805,False,True
2806,False,True
2807,False,True
2808,False,True
2809,False,True
2810,False,False
2811,False,True
2812,False,True
2813,False,True
2814,True,False
2815,False,False
2816,False,False
2817,False,False
2818,False,False
2819,False,False
2820,False,False
2821,False,False
2822,False,False
2823,False,False
2824,False,False
2825,False,False
2826,False,True
2827,False,True
2828,False,True
2829,False,False
2830,False,False
2831,False,False
2832,False,False
2833,False,True
2834,False,False
2835,True,False
2836,False,False
2837,False,False
2838,False,False
2839,False,False
2840,False,False
2841,False,False
2842,False,False
2843,False,False
2844,False,False
2845,False,False
2846,False,False
2847,False,False
2848,False,False
2849,False,False
2850,False,False
2851,False,True
2852,False,False
2853,False,True
2854,False,True
2855,False,False
2856,True,False
2857,False,False
2858,False,False
2859,False,False
2860,False,False
2861,False,False
2862,False,False
2863,False,False
2864,False,False
2865,False,False
2866,False,False
2867,False,False
2868,False,True
2869,False,False
2870,False,True
2871,False,True
2872,False,True
2873,False,True
2874,False,True
2875,False,True
2876,False,True
2877,True,False
2878,False,False
2879,False,False
2880,False,False
2881,False,False
2882,False,False
2883,False,False
2884,False,False
2885,False,False
2886,False,False
2887,False,False
2888,False,False
2889,False,True
2890,False,False
2891,False,True
2892,False,False
2893,False,True
2894,False,True
2895,False,False
2896,False,False
2897,False,False
2898,True,False
2899,False,False
2900,False,False
2901,False,False
2902,False,False
2903,False,False
2904,False,False
2905,False,False
2906,False,False
2907,False,False
2908,False,False
2909,False,False
2910,False,True
2911,False,False
2912,False,False
2913,False,True
2914,False,False
2915,False,False
2916,False,True
2917,False,True
2918,False,True
2919,True,False
2920,False,False
2921,False,False
2922,False,False
2923,False,False
2924,False,False
2925,False,False
2926,False,False
2927,False,False
2928,False,False
2929,False,False
2930,False,False
2931,False,False
2932,False,False
2933,False,True
2934,False,False
2935,False,False
2936,False,False
2937,False,False
2938,False,False
2939,False,True
2940,True,False
2941,False,False
2942,False,False
2943,False,False
2944,False,False
2945,False,False
2946,False,False
2947,False,False
2948,False,False
2949,False,False
2950,False,False
2951,False,False
2952,False,True
2953,False,False
2954,False,False
2955,False,False
2956,False,True
2957,False,False
2958,False,False
2959,False,False
2960,False,True
2961,True,False
2962,False,False
2963,False,False
2964,False,False
2965,False,False
2966,False,False
2967,False,False
2968,False,False
2969,False,False
2970,False,False
2971,False,False
2972,False,False
2973,False,False
2974,False,True
2975,False,False
2976,False,False
2977,False,True
2978,False,False
2979,False,False
2980,False,False
2981,False,False
2982,True,False
2983,False,False
2984,False,False
2985,False,False
2986,False,False
2987,False,False
2988,False,False
2989,False,False
2990,False,False
2991,False,False
2992,False,False
2993,False,False
2994,False,True
2995,False,True
2996,False,False
2997,False,True
2998,False,False
2999,False,True
3000,False,False
3001,False,True
3002,False,False
3003,True,False
3004,False,False
3005,False,False
3006,False,False
3007,False,False
3008,False,False
3009,False,False
3010,False,False
3011,False,False
3012,False,False
3013,False,False
3014,False,False
3015,False,False
3016,False,False
3017,False,True
3018,False,True
3019,False,False
3020,False,True
3021,False,False
3022,False,True
3023,False,False
3024,True,False
3025,False,False
3026,False,False
3027,False,False
3028,False,False
3029,False,False
3030,False,False
3031,False,False
3032,False,False
3033,False,False
3034,False,False
3035,False,False
3036,False,False
3037,False,True
3038,False,False
3039,False,True
3040,False,False
3041,False,True
3042,False,True
3043,False,False
3044,False,False
3045,True,False
3046,False,False
3047,False,False
3048,False,False
3049,False,False
3050,False,False
3051,False,False
3052,False,False
3053,False,False
3054,False,False
3055,False,False
3056,False,True
3057,False,False
3058,False,True
3059,False,False
3060,False,True
3061,False,False
3062,False,True
3063,False,False
3064,False,False
3065,False,True
3066,True,False
3067,False,False
3068,False,False
3069,False,False
3070,False,False
3071,False,False
3072,False,False
3073,False,False
3074,False,False
3075,False,False
3076,False,False
3077,False,True
3078,False,True
3079,False,True
3080,False,True
3081,False,True
3082,False,False
3083,False,False
3084,False,True
3085,False,False
3086,False,True
3087,True,False
3088,False,False
3089,False,False
3090,False,False
3091,False,False
3092,False,False
3093,False,False
3094,False,False
3095,False,False
3096,False,False
3097,False,False
3098,False,True
3099,False,False
3100,False,False
3101,False,False
3102,False,False
3103,False,True
3104,False,False
3105,False,True
3106,False,True
3107,False,False
3108,True,False
3109,False,False
3110,False,False
3111,False,False
3112,False,False
3113,False,False
3114,False,False
3115,False,False
3116,False,False
3117,False,False
3118,False,False
3119,False,True
3120,False,True
3121,False,True
3122,False,True
3123,False,False
3124,False,True
3125,False,False
3126,False,False
3127,False,False
3128,False,False
3129,True,False
3130,False,False
3131,False,False
3132,False,False
3133,False,False
3134,False,False
3135,False,False
3136,False,False
3137,False,False
3138,False,False
3139,False,False
3140,False,False
3141,False,True
3142,False,True
3143,False,False
3144,False,True
3145,False,True
3146,False,True
3147,False,False
3148,False,False
3149,False,True
3150,True,False
3151,False,False
3152,False,False
3153,False,False
3154,False,False
3155,False,False
3156,False,False
3157,False,False
3158,False,False
3159,False,False
3160,False,False
3161,False,False
3162,False,True
3163,False,True
3164,False,True
3165,False,False
3166,False,True
3167,False,True
3168,False,False
3169,False,False
3170,False,True
3171,True,False
3172,False,False
3173,False,False
3174,False,False
3175,False,False
3176,False,False
3177,False,False
3178,False,False
3179,False,False
3180,False,False
3181,False,False
3182,False,False
3183,False,False
3184,False,False
3185,False,True
3186,False,False
3187,False,False
3188,False,True
3189,False,False
3190,False,False
3191,False,True
3192,True,False
3193,False,False
3194,False,False
3195,False,False
3196,False,False
3197,False,False
3198,False,False
3199,False,False
3200,False,False
3201,False,False
3202,False,False
3203,False,True
3204,False,True
3205,False,True
3206,False,False
3207,False,True
3208,False,True
3209,False,True
3210,False,False
3211,False,False
3212,False,True
3213,True,False
3214,False,False
3215,False,False
3216,False,False
3217,False,False
3218,False,False
3219,False,False
3220,False,False
3221,False,False
3222,False,False
3223,False,False
3224,False,True
3225,False,False
3226,False,False
3227,False,True
3228,False,True
3229,False,True
3230,False,True
3231,False,True
3232,False,True
3233,False,False
3234,True,False
3235,False,False
3236,False,False
3237,False,False
3238,False,False
3239,False,False
3240,False,False
3241,False,False
3242,False,False
3243,False,False
3244,False,False
3245,False,False
3246,False,False
3247,False,True
3248,False,False
3249,False,True
3250,False,True
3251,False,True
3252,False,False
3253,False,False
3254,False,True
3255,True,False
3256,False,False
3257,False,False
3258,False,False
3259,False,False
3260,False,False
3261,False,False
3262,False,False
3263,False,False
3264,False,False
3265,False,False
3266,False,True
3267,False,False
3268,False,True
3269,False,False
3270,False,True
3271,False,False
3272,False,True
3273,False,False
3274,False,False
3275,False,False
3276,True,False
3277,False,False
3278,False,False
3279,False,False
3280,False,False
3281,False,False
3282,False,False
3283,False,False
3284,False,False
3285,False,False
3286,False,False
3287,False,False
3288,False,False
3289,False,False
3290,False,True
3291,False,True
3292,False,False
3293,False,False
3294,False,False
3295,False,True
3296,False,True
3297,True,False
3298,False,False
3299,False,False
3300,False,False
3301,False,False
3302,False,False
3303,False,False
3304,False,False
3305,False,False
3306,False,False
3307,False,False
3308,False,False
3309,False,True
3310,False,True
3311,False,True
3312,False,True
3313,False,False
3314,False,False
3315,False,True
3316,False,True
3317,False,True
3318,True,False
3319,False,False
3320,False,False
3321,False,False
3322,False,False
3323,False,False
3324,False,False
3325,False,False
3326,False,False
3327,False,False
3328,False,False
3329,False,True
3330,False,False
3331,False,True
3332,False,True
3333,False,False
3334,False,False
3335,False,False
3336,False,False
3337,False,True
3338,False,False
3339,True,False
3340,False,False
3341,False,False
3342,False,False
3343,False,False
3344,False,False
3345,False,False
3346,False,False
3347,False,False
3348,False,False
3349,False,False
3350,False,True
3351,False,False
3352,False,True
3353,False,True
3354,False,False
3355,False,False
3356,False,True
3357,False,False
3358,False,True
3359,False,False
3360,True,False
3361,False,False
3362,False,False
3363,False,False
3364,False,False
3365,False,False
3366,False,False
3367,False,False
3368,False,False
3369,False,False
3370,False,False
3371,False,True
3372,False,True
3373,False,False
3374,False,True
3375,False,True
3376,False,False
3377,False,False
3378,False,True
3379,False,False
3380,False,True
3381,True,False
3382,False,False
3383,False,False
3384,False,False
3385,False,False
3386,False,False
3387,False,False
3388,False,False
3389,False,False
3390,False,False
3391,False,False
3392,False,False
3393,False,False
3394,False,True
3395,False,False
3396,False,False
3397,False,False
3398,False,True
3399,False,True
3400,False,False
3401,False,True
3402,True,False
3403,False,False
3404,False,False
3405,False,False
3406,False,False
3407,False,False
3408,False,False
3409,False,False
3410,False,False
3411,False,False
3412,False,False
3413,False,False
3414,False,True
3415,False,True
3416,False,True
3417,False,True
3418,False,True
3419,False,False
3420,False,False
3421,False,False
3422,False,True
3423,True,False
3424,False,False
3425,False,False
3426,False,False
3427,False,False
3428,False,False
3429,False,False
3430,False,False
3431,False,False
3432,False,False
3433,False,False
3434,False,False
3435,False,False
3436,False,False
3437,False,True
3438,False,False
3439,False,False
3440,False,False
3441,False,True
3442,False,False
3443,False,True
3444,True,False
3445,False,False
3446,False,False
3447,False,False
3448,False,False
3449,False,False
3450,False,False
3451,False,False
3452,False,False
3453,False,False
3454,False,False
3455,False,False
3456,False,True
3457,False,False
3458,False,True
3459,False,False
3460,False,False
3461,False,True
3462,False,False
3463,False,False
3464,False,False
3465,True,False
3466,False,False
3467,False,False
3468,False,False
3469,False,False
3470,False,False
3471,False,False
3472,False,False
3473,False,False
3474,False,False
3475,False,False
3476,False,False
3477,False,True
3478,False,True
3479,False,True
3480,False,True
3481,False,True
3482,False,False
3483,False,False
3484,False,True
3485,False,False
3486,True,False
3487,False,False
3488,False,False
3489,False,False
3490,False,False
3491,False,False
3492,False,False
3493,False,False
3494,False,False
3495,False,False
3496,False,False
3497,False,False
3498,False,False
3499,False,True
3500,False,True
3501,False,True
3502,False,True
3503,False,False
3504,False,False
3505,False,False
3506,False,True
3507,True,False
3508,False,False
3509,False,False
3510,False,False
3511,False,False
3512,False,False
3513,False,False
3514,False,False
3515,False,False
3516,False,False
3517,False,False
3518,False,False
3519,False,True
3520,False,False
3521,False,True
3522,False,True
3523,False,True
3524,False,False
3525,False,False
3526,False,True
3527,False,False
3528,True,False
3529,False,False
3530,False,False
3531,False,False
3532,False,False
3533,False,False
3534,False,False
3535,False,False
3536,False,False
3537,False,False
3538,False,False
3539,False,True
3540,False,False
3541,False,False
3542,False,False
3543,False,False
3544,False,True
3545,False,True
3546,False,True
3547,False,True
3548,False,False
3549,True,False
3550,False,False
3551,False,False
3552,False,False
3553,False,False
3554,False,False
3555,False,False
3556,False,False
3557,False,False
3558,False,False
3559,False,False
3560,False,False
3561,False,False
3562,False,True
3563,False,True
3564,False,True
3565,False,True
3566,False,False
3567,False,False
3568,False,True
3569,False,True
3570,True,False
3571,False,False
3572,False,False
3573,False,False
3574,False,False
3575,False,False
3576,False,False
3577,False,False
3578,False,False
3579,False,False
3580,False,False
3581,False,False
3582,False,True
3583,False,True
3584,False,False
3585,False,False
3586,False,False
3587,False,False
3588,False,False
3589,False,False
3590,False,False
3591,True,False
3592,False,False
3593,False,False
3594,False,False
3595,False,False
3596,False,False
3597,False,False
3598,False,False
3599,False,False
3600,False,False
3601,False,False
3602,False,True
3603,False,True
3604,False,True
3605,False,False
3606,False,False
3607,False,False
3608,False,False
3609,False,False
3610,False,True
3611,False,True
3612,True,False
3613,False,False
3614,False,False
3615,False,False
3616,False,False
3617,False,False
3618,False,False
3619,False,False
3620,False,False
3621,False,False
3622,False,False
3623,False,True
3624,False,False
3625,False,True
3626,False,True
3627,False,True
3628,False,True
3629,False,True
3630,False,True
3631,False,False
3632,False,False
3633,True,False
3634,False,False
3635,False,False
3636,False,False
3637,False,False
3638,False,False
3639,False,False
3640,False,False
3641,False,False
3642,False,False
3643,False,False
3644,False,True
3645,False,False
3646,False,False
3647,False,False
3648,False,True
3649,False,False
3650,False,False
3651,False,False
3652,False,False
3653,False,True
3654,True,False
3655,False,False
3656,False,False
3657,False,False
3658,False,False
3659,False,False
3660,False,False
3661,False,False
3662,False,False
3663,False,False
3664,False,False
3665,False,True
3666,False,True
3667,False,True
3668,False,False
3669,False,False
3670,False,True
3671,False,False
3672,False,True
3673,False,False
3674,False,True
3675,True,False
3676,False,False
3677,False,False
3678,False,False
3679,False,False
3680,False,False
3681,False,False
3682,False,False
3683,False,False
3684,False,False
3685,False,False
3686,False,True
3687,False,True
3688,False,False
3689,False,False
3690,False,True
3691,False,False
3692,False,True
3693,False,False
3694,False,False
3695,False,False
3696,True,False
3697,False,False
3698,False,False
3699,False,False
3700,False,False
3701,False,False
3702,False,False
3703,False,False
3704,False,False
3705,False,False
3706,False,False
3707,False,False
3708,False,True
3709,False,False
3710,False,True
3711,False,False
3712,False,True
3713,False,False
3714,False,False
3715,False,False
3716,False,False
3717,True,False
3718,False,False
3719,False,False
3720,False,False
3721,False,False
3722,False,False
3723,False,False
3724,False,False
3725,False,False
3726,False,False
3727,False,False
3728,False,False
3729,False,True
3730,False,True
3731,False,True
3732,False,False
3733,False,False
3734,False,True
3735,False,False
3736,False,True
3737,False,False
3738,True,False
3739,False,False
3740,False,False
3741,False,False
3742,False,False
3743,False,False
3744,False,False
3745,False,False
3746,False,False
3747,False,False
3748,False,False
3749,False,False
3750,False,False
3751,False,False
3752,False,True
3753,False,False
3754,False,True
3755,False,True
3756,False,True
3757,False,False
3758,False,False
3759,True,False
3760,False,False
3761,False,False
3762,False,False
3763,False,False
3764,False,False
3765,False,False
3766,False,False
3767,False,False
3768,False,False
3769,False,False
3770,False,False
3771,False,True
3772,False,True
3773,False,False
3774,False,False
3775,False,False
3776,False,True
3777,False,False
3778,False,True
3779,False,False
3780,True,False
3781,False,False
3782,False,False
3783,False,False
3784,False,False
3785,False,False
3786,False,False
3787,False,False
3788,False,False
3789,False,False
3790,False,False
3791,False,True
3792,False,False
3793,False,False
3794,False,True
3795,False,True
3796,False,False
3797,False,False
3798,False,False
3799,False,False
3800,False,False
3801,True,False
3802,False,False
3803,False,False
3804,False,False
3805,False,False
3806,False,False
3807,False,False
3808,False,False
3809,False,False
3810,False,False
3811,False,False
3812,False,False
3813,False,True
3814,False,False
3815,False,False
3816,False,True
3817,False,True
3818,False,True
3819,False,False
3820,False,False
3821,False,True
3822,True,False
3823,False,False
3824,False,False
3825,False,False
3826,False,False
3827,False,False
3828,False,False
3829,False,False
3830,False,False
3831,False,False
3832,False,False
3833,False,False
3834,False,True
3835,False,False
3836,False,True
3837,False,False
3838,False,False
3839,False,False
3840,False,True
3841,False,True
3842,False,False
3843,True,False
3844,False,False
3845,False,False
3846,False,False
3847,False,False
3848,False,False
3849,False,False
3850,False,False
3851,False,False
3852,False,False
3853,False,False
3854,False,True
3855,False,False
3856,False,True
3857,False,True
3858,False,False
3859,False,True
3860,False,True
3861,False,True
3862,False,False
3863,False,True
3864,True,False
3865,False,False
3866,False,False
3867,False,False
3868,False,False
3869,False,False
3870,False,False
3871,False,False
3872,False,False
3873,False,False
3874,False,False
3875,False,True
3876,False,False
3877,False,False
3878,False,False
3879,False,False
3880,False,True
3881,False,False
3882,False,True
3883,False,False
3884,False,False
3885,True,False
3886,False,False
3887,False,False
3888,False,False
3889,False,False
3890,False,False
3891,False,False
3892,False,False
3893,False,False
3894,False,False
3895,False,False
3896,False,True
3897,False,False
3898,False,True
3899,False,True
3900,False,True
3901,False,True
3902,False,False
3903,False,True
3904,False,True
3905,False,True
3906,True,False
3907,False,False
3908,False,False
3909,False,False
3910,False,False
3911,False,False
3912,False,False
3913,False,False
3914,False,False
3915,False,False
3916,False,False
3917,False,False
3918,False,True
3919,False,False
3920,False,False
3921,False,True
3922,False,True
3923,False,False
3924,False,False
3925,False,True
3926,False,False
3927,True,False
3928,False,False
3929,False,False
3930,False,False
3931,False,False
3932,False,False
3933,False,False
3934,False,False
3935,False,False
3936,False,False
3937,False,False
3938,False,False
3939,False,True
3940,False,True
3941,False,False
3942,False,False
3943,False,True
3944,False,False
3945,False,True
3946,False,True
3947,False,False
3948,True,False
3949,False,False
3950,False,False
3951,False,False
3952,False,False
3953,False,False
3954,False,False
3955,False,False
3956,False,False
3957,False,False
3958,False,False
3959,False,True
3960,False,True
3961,False,True
3962,False,False
3963,False,False
3964,False,False
3965,False,False
3966,False,True
3967,False,True
3968,False,True
3969,True,False
3970,False,False
3971,False,False
3972,False,False
3973,False,False
3974,False,False
3975,False,False
3976,False,False
3977,False,False
3978,False,False
3979,False,False
3980,False,False
3981,False,False
3982,False,True
3983,False,True
3984,False,False
3985,False,False
3986,False,False
3987,False,False
3988,False,True
3989,False,False
3990,True,False
3991,False,False
3992,False,False
3993,False,False
3994,False,False
3995,False,False
3996,False,False
3997,False,False
3998,False,False
3999,False,False
4000,False,False
4001,False,False
4002,False,False
4003,False,True
4004,False,False
4005,False,True
4006,False,False
4007,False,True
4008,False,True
4009,False,False
4010,False,True
4011,True,False
4012,False,False
4013,False,False
4014,False,False
4015,False,False
4016,False,False
4017,False,False
4018,False,False
4019,False,False
4020,False,False
4021,False,False
4022,False,True
4023,False,True
4024,False,True
4025,False,True
4026,False,True
4027,False,True
4028,False,False
4029,False,True
4030,False,False
4031,False,True
4032,True,False
4033,False,False
4034,False,False
4035,False,False
4036,False,False
4037,False,False
4038,False,False
4039,False,False
4040,False,False
4041,False,False
4042,False,False
4043,False,True
4044,False,False
4045,False,False
4046,False,True
4047,False,True
4048,False,False
4049,False,False
4050,False,True
4051,False,True
4052,False,False
4053,True,False
4054,False,False
4055,False,False
4056,False,False
4057,False,False
4058,False,False
4059,False,False
4060,False,False
4061,False,False
4062,False,False
4063,False,False
4064,False,False
4065,False,False
4066,False,True
4067,False,False
4068,False,True
4069,False,False
4070,False,True
4071,False,False
4072,False,False
4073,False,False
4074,True,False
4075,False,False
4076,False,False
4077,False,False
4078,False,False
4079,False,False
4080,False,False
4081,False,False
4082,False,False
4083,False,False
4084,False,False
4085,False,False
4086,False,False
4087,False,False
4088,False,True
4089,False,True
4090,False,False
4091,False,True
4092,False,True
4093,False,True
4094,False,True
4095,True,False
4096,False,False
4097,False,False
4098,False,False
4099,False,False
4100,False,False
4101,False,False
4102,False,False
4103,False,False
4104,False,False
4105,False,False
4106,False,True
4107,False,False
4108,False,True
4109,False,False
4110,False,False
4111,False,False
4112,False,True
4113,False,True
4114,False,True
4115,False,True
4116,True,False
4117,False,False
4118,False,False
4119,False,False
4120,False,False
4121,False,False
4122,False,False
4123,False,False
4124,False,False
4125,False,False
4126,False,False
4127,False,True
4128,False,False
4129,False,True
4130,False,False
4131,False,False
4132,False,False
4133,False,False
4134,False,False
4135,False,True
4136,False,False
4137,True,False
4138,False,False
4139,False,False
